Date,Category,Region,Quantity,UnitPrice,Revenue
2024-04-26,Electronics,West,1,204.32,253.36
2024-04-26,Beauty,North,2,34.01,84.35
2024-04-26,Beauty,North,2,30.85,76.5
2024-04-26,Beauty,East,2,30.01,74.42
2024-04-26,Electronics,South,1,204.59,253.69
2024-04-26,Clothing,East,1,49.9,61.87
2024-04-26,Clothing,West,4,39.33,195.07
2024-04-26,Electronics,West,1,196.16,243.23
2024-04-26,Home & Kitchen,South,4,75.15,372.77
2024-04-27,Electronics,South,3,165.18,798.79
2024-04-27,Electronics,East,3,183.33,886.59
2024-04-27,Beauty,South,1,28.17,45.42
2024-04-27,Home & Kitchen,South,3,61.98,299.73
2024-04-27,Clothing,East,1,51.38,82.82
2024-04-27,Clothing,West,3,41.91,202.66
2024-04-27,Electronics,East,4,186.97,1205.6
2024-04-27,Electronics,East,3,155.18,750.46
2024-04-27,Electronics,South,4,191.24,1233.12
2024-04-27,Home & Kitchen,West,2,60.94,196.46
2024-04-27,Beauty,North,2,30.35,97.86
2024-04-27,Clothing,North,3,48.75,235.77
2024-04-27,Clothing,East,3,49.78,240.73
2024-04-27,Clothing,North,4,52.87,340.87
2024-04-27,Clothing,West,1,45.29,73.01
2024-04-27,Beauty,West,4,33.73,217.5
2024-04-27,Clothing,East,3,51.07,246.97
2024-04-27,Clothing,North,4,44.97,289.96
2024-04-27,Sports,West,4,61.26,394.97
2024-04-27,Electronics,South,2,212.63,685.51
2024-04-27,Electronics,North,1,215.54,347.44
2024-04-28,Home & Kitchen,South,2,58.63,189.02
2024-04-28,Home & Kitchen,West,1,59.14,95.34
2024-04-28,Electronics,South,2,155.39,500.98
2024-04-28,Electronics,North,3,153.62,742.92
2024-04-28,Clothing,East,1,45.34,73.09
2024-04-28,Clothing,East,1,45.23,72.91
2024-04-28,Clothing,North,4,51.69,333.27
2024-04-28,Beauty,South,4,32.9,212.14
2024-04-28,Electronics,East,2,179.39,578.34
2024-04-29,Electronics,West,2,167.18,414.61
2024-04-29,Electronics,North,4,162.51,806.04
2024-04-29,Electronics,North,1,180.98,224.41
2024-04-29,Home & Kitchen,North,1,62.45,77.44
2024-04-29,Home & Kitchen,South,3,63.06,234.57
2024-04-29,Home & Kitchen,South,2,56.62,140.42
2024-04-29,Electronics,West,4,171.4,850.12
2024-04-29,Electronics,West,4,199.81,991.06
2024-04-29,Electronics,West,3,164.55,612.14
2024-04-30,Electronics,East,1,171.61,212.8
2024-04-30,Beauty,North,2,35.13,87.13
2024-04-30,Home & Kitchen,South,2,64.13,159.04
2024-04-30,Sports,West,1,56.54,70.11
2024-04-30,Electronics,South,1,173.31,214.91
2024-04-30,Sports,West,3,59.19,220.2
2024-04-30,Electronics,North,4,195.58,970.08
2024-04-30,Beauty,East,2,34.57,85.73
2024-04-30,Electronics,North,2,161.47,400.43
2024-04-30,Beauty,North,3,35.46,131.91
2024-04-30,Clothing,South,4,43.41,215.32
2024-04-30,Electronics,North,3,166.43,619.13
2024-04-30,Home & Kitchen,North,4,66.15,328.13
2024-04-30,Electronics,North,2,205.3,509.15
2024-05-01,Electronics,West,4,172.72,856.68
2024-05-01,Home & Kitchen,South,4,77.78,385.81
2024-05-01,Beauty,West,1,30.35,37.63
2024-05-01,Clothing,West,1,46.96,58.23
2024-05-01,Electronics,North,4,170.03,843.36
2024-05-01,Beauty,West,1,29.09,36.07
2024-05-01,Electronics,East,3,193.23,718.82
2024-05-01,Beauty,South,4,33.67,167.02
2024-05-01,Clothing,North,2,47.72,118.34
2024-05-01,Clothing,East,4,53.91,267.38
2024-05-01,Beauty,South,1,34.18,42.39
2024-05-01,Beauty,South,3,32.42,120.62
2024-05-01,Sports,South,4,55.22,273.88
2024-05-01,Clothing,North,3,40.8,151.78
2024-05-01,Clothing,East,3,52.67,195.93
2024-05-01,Home & Kitchen,South,4,60.2,298.58
2024-05-01,Electronics,North,2,163.28,404.92
2024-05-02,Electronics,South,4,158.16,784.45
2024-05-02,Clothing,North,2,46.19,114.55
2024-05-02,Beauty,North,2,27.74,68.79
2024-05-02,Electronics,North,3,215.7,802.4
2024-05-02,Electronics,West,2,154.21,382.44
2024-05-02,Home & Kitchen,East,3,63.36,235.69
2024-05-02,Home & Kitchen,South,2,58.63,145.39
2024-05-02,Home & Kitchen,West,1,62.65,77.69
2024-05-02,Electronics,North,2,184.86,458.45
2024-05-02,Sports,East,3,65.51,243.7
2024-05-02,Clothing,East,4,46.69,231.59
2024-05-02,Electronics,North,2,184.76,458.2
2024-05-02,Clothing,North,1,38.96,48.3
2024-05-03,Clothing,East,2,44.36,110.0
2024-05-03,Home & Kitchen,East,3,72.44,269.48
2024-05-03,Electronics,West,1,185.27,229.74
2024-05-03,Home & Kitchen,South,1,64.62,80.13
2024-05-03,Home & Kitchen,North,2,67.65,167.78
2024-05-03,Sports,East,1,54.68,67.81
2024-05-03,Beauty,South,2,33.9,84.08
2024-05-03,Clothing,East,4,39.04,193.66
2024-05-03,Home & Kitchen,West,2,70.22,174.14
2024-05-03,Sports,North,1,56.18,69.66
2024-05-03,Home & Kitchen,East,2,76.69,190.2
2024-05-03,Electronics,East,3,186.88,695.21
2024-05-03,Sports,South,1,65.77,81.55
2024-05-03,Beauty,South,2,31.59,78.34
2024-05-04,Electronics,South,2,189.27,610.21
2024-05-04,Clothing,North,4,50.24,323.96
2024-05-04,Clothing,East,3,51.13,247.27
2024-05-04,Electronics,West,3,183.66,888.17
2024-05-04,Electronics,South,2,182.65,588.87
2024-05-04,Electronics,North,2,181.5,585.14
2024-05-04,Home & Kitchen,West,1,73.34,118.23
2024-05-04,Electronics,East,2,154.85,499.23
2024-05-04,Home & Kitchen,South,1,63.35,102.12
2024-05-04,Electronics,North,4,173.34,1117.7
2024-05-05,Electronics,East,4,184.23,1187.91
2024-05-05,Clothing,South,3,41.62,201.29
2024-05-05,Electronics,East,1,212.37,342.34
2024-05-05,Electronics,South,2,171.3,552.27
2024-05-05,Electronics,North,4,200.11,1290.31
2024-05-05,Clothing,North,1,43.05,69.4
2024-05-05,Clothing,East,4,48.13,310.37
2024-05-05,Electronics,West,2,189.77,611.82
2024-05-05,Sports,West,3,52.38,253.3
2024-05-05,Home & Kitchen,East,2,56.03,180.66
2024-05-05,Clothing,East,4,46.9,302.38
2024-05-05,Clothing,West,3,51.21,247.63
2024-05-05,Clothing,East,2,53.87,173.69
2024-05-05,Sports,South,1,48.76,78.59
2024-05-06,Home & Kitchen,South,2,65.38,162.15
2024-05-06,Electronics,South,1,195.34,242.22
2024-05-06,Sports,North,4,63.67,315.78
2024-05-06,Home & Kitchen,South,4,69.88,346.58
2024-05-06,Beauty,South,4,28.15,139.64
2024-05-06,Sports,South,3,52.18,194.11
2024-05-06,Clothing,South,1,46.25,57.34
2024-05-06,Clothing,North,2,51.34,127.32
2024-05-06,Home & Kitchen,North,4,64.33,319.09
2024-05-06,Electronics,South,4,182.91,907.23
2024-05-06,Home & Kitchen,South,3,73.07,271.82
2024-05-06,Beauty,South,1,27.25,33.79
2024-05-06,Sports,West,4,65.41,324.42
2024-05-06,Electronics,East,2,193.67,480.29
2024-05-06,Clothing,East,4,53.33,264.49
2024-05-06,Clothing,North,2,48.65,120.64
2024-05-06,Electronics,North,4,166.9,827.8
2024-05-06,Beauty,East,1,28.87,35.8
2024-05-06,Home & Kitchen,East,4,56.33,279.39
2024-05-06,Beauty,West,3,27.13,100.93
2024-05-06,Home & Kitchen,South,4,59.71,296.18
2024-05-07,Electronics,East,1,165.14,204.78
2024-05-07,Home & Kitchen,West,4,76.33,378.61
2024-05-07,Electronics,East,4,171.66,851.41
2024-05-07,Clothing,East,3,52.12,193.89
2024-05-07,Home & Kitchen,East,2,57.45,142.48
2024-05-07,Clothing,South,2,48.9,121.28
2024-05-07,Beauty,West,3,32.01,119.08
2024-05-07,Sports,East,3,48.19,179.28
2024-05-07,Sports,West,1,50.76,62.94
2024-05-07,Sports,South,2,53.01,131.47
2024-05-07,Beauty,West,1,26.28,32.59
2024-05-08,Sports,West,4,61.71,306.06
2024-05-08,Sports,West,3,57.0,212.06
2024-05-08,Beauty,East,4,26.43,131.08
2024-05-08,Home & Kitchen,East,2,66.15,164.06
2024-05-08,Sports,West,2,60.01,148.82
2024-05-08,Sports,South,4,57.22,283.79
2024-05-08,Electronics,West,3,211.21,785.71
2024-05-08,Home & Kitchen,South,4,75.87,376.29
2024-05-08,Beauty,North,1,35.9,44.51
2024-05-08,Clothing,South,1,42.42,52.6
2024-05-08,Clothing,East,4,51.07,253.32
2024-05-08,Electronics,North,1,175.29,217.36
2024-05-08,Clothing,North,3,51.72,192.4
2024-05-08,Beauty,East,1,34.02,42.19
2024-05-08,Clothing,East,1,50.34,62.42
2024-05-09,Sports,East,4,58.08,288.06
2024-05-09,Sports,East,3,59.54,221.5
2024-05-09,Clothing,South,1,53.56,66.41
2024-05-09,Beauty,East,2,33.41,82.86
2024-05-09,Electronics,East,1,205.19,254.44
2024-05-09,Clothing,South,1,39.34,48.78
2024-05-09,Beauty,East,2,30.08,74.61
2024-05-09,Beauty,West,3,27.75,103.24
2024-05-09,Home & Kitchen,South,1,57.03,70.72
2024-05-10,Home & Kitchen,East,3,56.84,211.46
2024-05-10,Beauty,West,2,27.4,67.96
2024-05-10,Beauty,East,1,28.77,35.68
2024-05-10,Clothing,North,1,46.58,57.76
2024-05-10,Sports,South,3,63.91,237.74
2024-05-10,Sports,South,4,55.08,273.2
2024-05-10,Clothing,West,4,46.86,232.43
2024-05-10,Home & Kitchen,East,4,56.19,278.72
2024-05-10,Beauty,West,4,26.31,130.48
2024-05-10,Electronics,West,3,171.17,636.75
2024-05-10,Home & Kitchen,South,3,63.76,237.2
2024-05-10,Beauty,North,1,27.84,34.52
2024-05-10,Home & Kitchen,East,4,57.81,286.72
2024-05-10,Beauty,South,3,25.64,95.39
2024-05-10,Electronics,North,2,159.7,396.06
2024-05-10,Clothing,North,1,43.75,54.24
2024-05-10,Sports,North,4,65.16,323.21
2024-05-10,Beauty,East,1,30.84,38.24
2024-05-10,Beauty,South,2,25.9,64.22
2024-05-11,Electronics,East,4,159.13,1026.08
2024-05-11,Clothing,West,3,46.22,223.5
2024-05-11,Electronics,East,2,169.14,545.3
2024-05-11,Clothing,West,3,47.17,228.12
2024-05-11,Electronics,East,1,171.22,276.01
2024-05-11,Home & Kitchen,West,1,60.51,97.54
2024-05-11,Beauty,North,3,31.29,151.34
2024-05-11,Home & Kitchen,West,4,65.09,419.68
2024-05-11,Beauty,North,3,33.78,163.36
2024-05-11,Home & Kitchen,South,4,60.67,391.18
2024-05-11,Clothing,South,3,42.03,203.23
2024-05-11,Electronics,West,1,194.1,312.89
2024-05-11,Sports,South,4,57.6,371.43
2024-05-11,Clothing,North,1,41.38,66.71
2024-05-11,Home & Kitchen,South,1,74.57,120.21
2024-05-11,Clothing,East,1,47.58,76.69
2024-05-11,Electronics,West,2,190.49,614.15
2024-05-11,Electronics,West,1,159.14,256.53
2024-05-11,Sports,North,1,53.94,86.96
2024-05-11,Home & Kitchen,East,1,75.59,121.86
2024-05-11,Electronics,South,4,202.78,1307.56
2024-05-12,Electronics,East,1,215.14,346.81
2024-05-12,Clothing,North,2,38.29,123.43
2024-05-12,Electronics,East,2,162.84,525.0
2024-05-12,Home & Kitchen,East,3,77.5,374.78
2024-05-12,Electronics,South,1,203.28,327.68
2024-05-12,Home & Kitchen,North,1,75.5,121.7
2024-05-12,Electronics,South,2,182.93,589.77
2024-05-12,Beauty,West,3,29.99,145.03
2024-05-12,Electronics,West,3,182.61,883.12
2024-05-12,Clothing,North,1,49.98,80.57
2024-05-12,Electronics,South,4,156.21,1007.27
2024-05-12,Electronics,North,4,208.51,1344.49
2024-05-12,Home & Kitchen,North,4,58.81,379.19
2024-05-12,Clothing,South,3,50.44,243.94
2024-05-13,Clothing,East,4,51.59,255.9
2024-05-13,Electronics,East,3,170.99,636.09
2024-05-13,Sports,South,2,49.31,122.28
2024-05-13,Clothing,East,4,39.08,193.82
2024-05-13,Sports,South,1,52.46,65.05
2024-05-13,Home & Kitchen,West,2,70.43,174.67
2024-05-13,Sports,South,3,62.85,233.79
2024-05-13,Clothing,East,4,53.12,263.49
2024-05-13,Clothing,North,3,50.66,188.47
2024-05-13,Beauty,South,3,28.51,106.06
2024-05-13,Sports,South,2,64.93,161.02
2024-05-13,Clothing,West,3,47.92,178.26
2024-05-13,Clothing,North,1,41.5,51.46
2024-05-13,Clothing,North,4,47.51,235.63
2024-05-13,Home & Kitchen,East,1,60.48,75.0
2024-05-13,Sports,North,3,59.33,220.72
2024-05-13,Electronics,East,4,178.11,883.42
2024-05-13,Electronics,South,4,215.61,1069.45
2024-05-14,Home & Kitchen,North,1,77.29,95.84
2024-05-14,Beauty,West,2,30.75,76.26
2024-05-14,Home & Kitchen,South,2,78.0,193.43
2024-05-14,Electronics,North,2,175.78,435.93
2024-05-14,Home & Kitchen,West,1,56.35,69.87
2024-05-14,Clothing,West,4,53.86,267.16
2024-05-14,Electronics,South,2,162.21,402.29
2024-05-14,Home & Kitchen,North,1,77.26,95.8
2024-05-14,Home & Kitchen,South,2,57.69,143.08
2024-05-14,Home & Kitchen,East,3,68.29,254.05
2024-05-14,Beauty,North,1,28.59,35.45
2024-05-14,Electronics,South,4,164.03,813.57
2024-05-14,Beauty,North,4,29.97,148.67
2024-05-14,Electronics,East,3,181.96,676.88
2024-05-14,Home & Kitchen,South,3,76.39,284.16
2024-05-14,Beauty,South,2,35.51,88.06
2024-05-14,Clothing,East,1,50.63,62.78
2024-05-14,Home & Kitchen,North,1,56.15,69.62
2024-05-14,Electronics,West,3,186.79,694.87
2024-05-14,Sports,West,4,52.92,262.47
2024-05-15,Clothing,West,2,46.98,116.52
2024-05-15,Electronics,East,3,199.63,742.62
2024-05-15,Home & Kitchen,South,2,73.49,182.26
2024-05-15,Sports,East,1,48.24,59.82
2024-05-15,Beauty,North,4,29.33,145.49
2024-05-15,Clothing,South,3,45.77,170.27
2024-05-15,Electronics,South,4,164.28,814.85
2024-05-15,Clothing,West,2,53.83,133.51
2024-05-15,Clothing,South,3,45.16,168.0
2024-05-15,Beauty,North,4,28.6,141.86
2024-05-15,Electronics,East,1,179.4,222.45
2024-05-15,Electronics,East,1,159.88,198.25
2024-05-15,Beauty,North,3,28.57,106.3
2024-05-15,Electronics,South,3,173.29,644.64
2024-05-15,Sports,North,3,61.34,228.18
2024-05-15,Beauty,North,1,34.27,42.49
2024-05-15,Clothing,North,1,48.97,60.73
2024-05-15,Beauty,North,1,29.69,36.82
2024-05-15,Clothing,West,4,38.89,192.9
2024-05-16,Home & Kitchen,South,4,58.52,290.28
2024-05-16,Home & Kitchen,West,1,56.47,70.03
2024-05-16,Home & Kitchen,East,1,67.1,83.21
2024-05-16,Beauty,East,2,27.75,68.83
2024-05-16,Beauty,North,2,32.58,80.79
2024-05-16,Electronics,South,2,156.42,387.92
2024-05-16,Clothing,East,1,39.69,49.22
2024-05-16,Electronics,East,3,204.62,761.17
2024-05-16,Beauty,West,3,34.58,128.64
2024-05-16,Electronics,West,3,197.64,735.23
2024-05-16,Electronics,West,2,197.46,489.71
2024-05-16,Clothing,North,1,44.28,54.9
2024-05-17,Electronics,East,3,162.84,605.77
2024-05-17,Beauty,North,3,31.43,116.91
2024-05-17,Electronics,South,4,165.01,818.45
2024-05-17,Electronics,West,4,200.95,996.73
2024-05-17,Beauty,East,2,32.79,81.33
2024-05-17,Clothing,North,1,43.15,53.51
2024-05-17,Electronics,North,1,188.06,233.19
2024-05-17,Home & Kitchen,West,3,68.73,255.69
2024-05-17,Clothing,East,2,44.46,110.26
2024-05-17,Beauty,South,4,32.9,163.16
2024-05-17,Beauty,West,2,29.36,72.82
2024-05-17,Clothing,North,1,53.5,66.34
2024-05-17,Home & Kitchen,North,4,70.15,347.97
2024-05-17,Sports,South,2,57.99,143.82
2024-05-17,Clothing,South,1,50.26,62.32
2024-05-17,Sports,East,3,52.06,193.65
2024-05-17,Clothing,South,1,45.27,56.13
2024-05-17,Electronics,West,3,189.5,704.95
2024-05-18,Electronics,South,4,190.51,1228.43
2024-05-18,Electronics,East,4,173.44,1118.37
2024-05-18,Sports,South,4,59.61,384.39
2024-05-18,Home & Kitchen,South,4,66.59,429.4
2024-05-18,Electronics,North,1,206.3,332.56
2024-05-18,Beauty,South,1,28.67,46.22
2024-05-18,Electronics,South,2,185.89,599.32
2024-05-18,Electronics,West,2,197.85,637.86
2024-05-18,Clothing,South,4,46.73,301.3
2024-05-18,Clothing,East,4,41.94,270.46
2024-05-18,Electronics,South,2,181.75,585.97
2024-05-18,Electronics,North,3,153.82,743.89
2024-05-18,Electronics,West,4,206.37,1330.65
2024-05-18,Sports,South,2,55.76,179.78
2024-05-18,Electronics,South,3,192.07,928.83
2024-05-19,Sports,West,2,64.26,207.17
2024-05-19,Clothing,North,2,53.9,173.76
2024-05-19,Clothing,North,3,51.7,250.0
2024-05-19,Electronics,East,1,169.74,273.62
2024-05-19,Home & Kitchen,South,2,66.25,213.6
2024-05-19,Sports,North,1,50.2,80.92
2024-05-19,Clothing,West,2,52.92,170.6
2024-05-19,Electronics,South,4,178.01,1147.78
2024-05-19,Clothing,West,4,48.68,313.89
2024-05-19,Beauty,North,3,31.9,154.29
2024-05-19,Sports,East,2,60.29,194.39
2024-05-19,Clothing,West,1,52.68,84.92
2024-05-19,Home & Kitchen,North,4,75.6,487.47
2024-05-19,Home & Kitchen,North,4,66.27,427.32
2024-05-19,Clothing,South,2,46.95,151.36
2024-05-19,Clothing,South,3,48.67,235.35
2024-05-19,Electronics,South,3,174.99,846.24
2024-05-19,Electronics,West,4,188.21,1213.57
2024-05-19,Home & Kitchen,West,2,65.95,212.61
2024-05-20,Clothing,West,4,42.41,210.36
2024-05-20,Electronics,East,4,197.29,978.55
2024-05-20,Home & Kitchen,West,3,65.73,244.5
2024-05-20,Home & Kitchen,West,3,59.42,221.05
2024-05-20,Electronics,North,3,177.64,660.81
2024-05-20,Electronics,South,4,170.56,845.96
2024-05-20,Sports,East,1,49.7,61.63
2024-05-20,Electronics,North,3,207.94,773.52
2024-05-20,Home & Kitchen,South,3,63.12,234.82
2024-05-20,Home & Kitchen,West,1,57.93,71.83
2024-05-20,Sports,South,1,57.17,70.89
2024-05-20,Beauty,North,1,33.75,41.85
2024-05-20,Home & Kitchen,South,3,77.92,289.88
2024-05-21,Electronics,East,3,207.86,773.25
2024-05-21,Sports,South,4,54.32,269.44
2024-05-21,Electronics,West,2,164.46,407.85
2024-05-21,Clothing,North,1,53.01,65.74
2024-05-21,Sports,North,1,49.92,61.9
2024-05-21,Home & Kitchen,North,1,56.94,70.6
2024-05-21,Clothing,North,4,49.87,247.37
2024-05-21,Electronics,East,4,166.23,824.48
2024-05-21,Clothing,South,1,40.31,49.99
2024-05-21,Sports,West,4,54.05,268.1
2024-05-21,Clothing,South,4,49.88,247.38
2024-05-21,Clothing,North,4,49.15,243.78
2024-05-21,Clothing,West,2,47.4,117.56
2024-05-21,Electronics,North,2,197.03,488.64
2024-05-21,Electronics,East,1,193.96,240.51
2024-05-21,Sports,West,4,58.88,292.07
2024-05-22,Electronics,East,4,172.61,856.16
2024-05-22,Sports,West,1,65.5,81.22
2024-05-22,Home & Kitchen,North,3,61.52,228.85
2024-05-22,Sports,East,1,48.04,59.57
2024-05-22,Clothing,North,3,51.89,193.05
2024-05-22,Electronics,North,4,169.05,838.48
2024-05-22,Home & Kitchen,South,3,65.35,243.09
2024-05-22,Home & Kitchen,South,1,66.18,82.06
2024-05-22,Electronics,West,1,203.54,252.39
2024-05-22,Beauty,South,4,26.9,133.44
2024-05-22,Electronics,South,1,169.11,209.69
2024-05-22,Home & Kitchen,West,2,59.1,146.58
2024-05-23,Clothing,West,3,53.17,197.81
2024-05-23,Sports,East,4,48.41,240.13
2024-05-23,Clothing,North,4,44.68,221.63
2024-05-23,Electronics,North,1,173.34,214.94
2024-05-23,Sports,West,3,48.3,179.66
2024-05-23,Clothing,East,4,53.02,262.99
2024-05-23,Electronics,West,2,205.89,510.6
2024-05-23,Clothing,South,3,46.32,172.3
2024-05-23,Electronics,North,4,187.71,931.02
2024-05-23,Electronics,East,2,173.37,429.97
2024-05-23,Electronics,North,1,153.49,190.33
2024-05-23,Sports,North,3,51.92,193.16
2024-05-23,Beauty,North,4,31.99,158.69
2024-05-23,Sports,West,2,47.49,117.78
2024-05-23,Home & Kitchen,West,1,71.89,89.15
2024-05-24,Sports,East,3,61.25,227.85
2024-05-24,Home & Kitchen,East,1,74.42,92.28
2024-05-24,Beauty,East,2,33.65,83.45
2024-05-24,Sports,South,4,63.18,313.38
2024-05-24,Clothing,South,3,50.35,187.29
2024-05-24,Home & Kitchen,East,4,73.75,365.81
2024-05-24,Electronics,South,1,196.06,243.11
2024-05-24,Electronics,East,4,203.19,1007.84
2024-05-24,Beauty,West,3,26.05,96.92
2024-05-24,Electronics,North,3,212.6,790.88
2024-05-24,Beauty,East,3,33.72,125.44
2024-05-24,Home & Kitchen,North,4,60.99,302.51
2024-05-24,Beauty,South,1,27.82,34.5
2024-05-24,Clothing,North,2,51.89,128.69
2024-05-24,Electronics,South,1,169.58,210.28
2024-05-24,Clothing,South,4,51.94,257.63
2024-05-24,Electronics,South,3,211.97,788.54
2024-05-24,Sports,East,2,63.07,156.42
2024-05-24,Electronics,North,4,159.07,788.96
2024-05-24,Sports,West,4,56.44,279.96
2024-05-24,Electronics,East,4,208.93,1036.31
2024-05-24,Clothing,East,1,43.48,53.91
2024-05-24,Sports,South,2,53.28,132.15
2024-05-24,Electronics,East,4,172.98,857.97
2024-05-25,Clothing,West,3,52.09,251.92
2024-05-25,Home & Kitchen,North,1,61.98,99.91
2024-05-25,Clothing,North,2,47.81,154.13
2024-05-25,Home & Kitchen,North,4,76.47,493.06
2024-05-25,Sports,West,2,57.77,186.24
2024-05-25,Electronics,West,2,184.33,594.27
2024-05-25,Electronics,South,2,175.76,566.66
2024-05-25,Electronics,North,3,156.43,756.52
2024-05-25,Clothing,East,2,47.13,151.93
2024-05-25,Home & Kitchen,North,4,61.77,398.29
2024-05-25,Electronics,East,1,209.32,337.42
2024-05-25,Clothing,South,2,50.24,161.96
2024-05-25,Beauty,East,2,30.62,98.73
2024-05-26,Home & Kitchen,North,2,68.56,221.03
2024-05-26,Home & Kitchen,South,3,64.05,309.74
2024-05-26,Beauty,East,2,31.34,101.05
2024-05-26,Home & Kitchen,North,1,71.01,114.48
2024-05-26,Electronics,East,3,188.11,909.7
2024-05-26,Electronics,South,4,204.68,1319.79
2024-05-26,Clothing,South,2,44.95,144.92
2024-05-26,Electronics,North,1,200.87,323.8
2024-05-26,Beauty,East,1,32.38,52.2
2024-05-26,Beauty,North,1,25.52,41.14
2024-05-26,Sports,West,2,50.44,162.63
2024-05-26,Sports,East,4,60.67,391.21
2024-05-26,Beauty,East,4,26.78,172.69
2024-05-26,Home & Kitchen,North,2,61.98,199.83
2024-05-26,Home & Kitchen,South,4,59.2,381.71
2024-05-26,Clothing,East,3,45.95,222.2
2024-05-26,Electronics,North,3,205.79,995.21
2024-05-26,Electronics,South,2,169.83,547.54
2024-05-27,Sports,North,4,65.52,325.0
2024-05-27,Sports,South,4,62.75,311.23
2024-05-27,Home & Kitchen,South,3,56.74,211.07
2024-05-27,Clothing,West,1,44.62,55.33
2024-05-27,Electronics,South,2,163.36,405.13
2024-05-27,Home & Kitchen,West,4,65.7,325.89
2024-05-27,Sports,North,4,58.27,288.99
2024-05-27,Sports,East,4,63.93,317.1
2024-05-27,Electronics,East,4,171.34,849.83
2024-05-27,Beauty,West,1,33.38,41.4
2024-05-27,Clothing,East,4,40.31,199.93
2024-05-28,Home & Kitchen,South,3,70.91,263.77
2024-05-28,Electronics,South,2,162.43,402.83
2024-05-28,Sports,West,4,50.42,250.11
2024-05-28,Electronics,South,4,199.14,987.71
2024-05-28,Electronics,West,4,211.22,1047.65
2024-05-28,Home & Kitchen,West,3,58.2,216.51
2024-05-28,Clothing,East,3,49.14,182.8
2024-05-28,Electronics,South,1,161.45,200.2
2024-05-28,Home & Kitchen,West,1,56.55,70.13
2024-05-28,Clothing,North,2,39.49,97.95
2024-05-28,Home & Kitchen,South,2,62.89,155.96
2024-05-28,Beauty,North,1,35.51,44.03
2024-05-28,Beauty,East,4,28.26,140.16
2024-05-28,Home & Kitchen,North,2,76.79,190.43
2024-05-28,Beauty,South,3,30.86,114.79
2024-05-28,Home & Kitchen,East,3,62.44,232.28
2024-05-28,Beauty,West,2,31.97,79.29
2024-05-28,Clothing,East,3,43.43,161.54
2024-05-29,Sports,South,2,47.78,118.49
2024-05-29,Sports,West,1,53.5,66.35
2024-05-29,Sports,West,3,57.35,213.34
2024-05-29,Beauty,West,4,29.79,147.75
2024-05-29,Electronics,North,3,194.48,723.46
2024-05-29,Electronics,South,2,178.03,441.52
2024-05-29,Clothing,West,3,45.67,169.9
2024-05-29,Sports,West,3,63.52,236.3
2024-05-29,Beauty,West,3,35.2,130.94
2024-05-29,Electronics,South,4,184.54,915.31
2024-05-30,Clothing,West,4,47.85,237.35
2024-05-30,Electronics,North,3,193.58,720.13
2024-05-30,Sports,North,1,57.24,70.97
2024-05-30,Sports,South,3,60.54,225.22
2024-05-30,Clothing,West,3,41.6,154.76
2024-05-30,Home & Kitchen,North,2,60.79,150.76
2024-05-30,Beauty,East,4,35.73,177.21
2024-05-30,Sports,South,3,54.45,202.55
2024-05-30,Sports,East,3,55.23,205.45
2024-05-30,Electronics,South,3,211.29,786.01
2024-05-30,Electronics,South,4,154.86,768.1
2024-05-30,Beauty,South,3,35.41,131.73
2024-05-31,Clothing,East,4,53.89,267.29
2024-05-31,Electronics,North,4,166.65,826.59
2024-05-31,Electronics,East,3,171.92,639.55
2024-05-31,Sports,North,2,51.86,128.62
2024-05-31,Clothing,East,1,38.9,48.23
2024-05-31,Beauty,East,4,33.29,165.11
2024-05-31,Electronics,North,1,160.77,199.36
2024-05-31,Home & Kitchen,North,1,55.86,69.27
2024-06-01,Home & Kitchen,South,1,57.76,107.07
2024-06-01,Clothing,South,1,50.92,94.39
2024-06-01,Electronics,North,4,188.27,1396.1
2024-06-01,Electronics,West,3,183.0,1017.72
2024-06-01,Electronics,North,2,168.32,624.05
2024-06-01,Electronics,South,3,193.81,1077.83
2024-06-01,Clothing,North,1,45.38,84.13
2024-06-01,Home & Kitchen,South,4,71.77,532.22
2024-06-01,Home & Kitchen,West,3,60.68,337.46
2024-06-01,Electronics,South,3,199.76,1110.93
2024-06-01,Sports,South,2,47.93,177.71
2024-06-01,Electronics,North,1,158.36,293.58
2024-06-01,Beauty,East,2,30.04,111.36
2024-06-01,Clothing,North,1,39.31,72.86
2024-06-02,Sports,North,3,49.41,274.81
2024-06-02,Clothing,East,2,53.94,199.98
2024-06-02,Clothing,North,2,46.08,170.84
2024-06-02,Clothing,West,2,45.6,169.07
2024-06-02,Electronics,South,4,197.17,1462.05
2024-06-02,Sports,West,1,53.94,100.0
2024-06-02,Electronics,East,3,166.91,928.23
2024-06-02,Electronics,North,4,189.41,1404.54
2024-06-02,Home & Kitchen,East,3,59.81,332.64
2024-06-02,Sports,East,1,65.06,120.6
2024-06-02,Clothing,North,4,53.82,399.08
2024-06-02,Home & Kitchen,West,4,67.73,502.26
2024-06-02,Electronics,South,4,187.69,1391.76
2024-06-02,Clothing,East,4,41.08,304.65
2024-06-02,Beauty,West,2,33.18,123.02
2024-06-02,Home & Kitchen,West,1,76.83,142.44
2024-06-02,Sports,East,1,61.93,114.8
2024-06-02,Beauty,East,3,31.89,177.35
2024-06-02,Electronics,South,4,162.63,1205.95
2024-06-02,Home & Kitchen,East,3,66.11,367.65
2024-06-03,Sports,East,3,48.47,207.36
